Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn_Risk
3815-SLMEF,Female,26,Yes,No,No,No,0,United States,California,Avenal,93204,35.916943,-120.129921,14697,Q3,0,0,3,Offer E,0,0.0,0,Yes,Cable,52,1,0,0,1,0,0,0,1,Month-to-Month,0,Mailed Check,34.25,139.35,0.0,0,0.0,139.35,1,Churned,Yes,88,2802,Competitor,Competitor offered higher download speeds,0.98
4903-UYAVB,Male,53,No,No,Yes,No,0,United States,California,Lathrop,95330,37.80821,-121.308401,10834,Q3,0,0,5,Offer E,1,31.76,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.35,126.05,0.0,0,158.8,284.85,1,Churned,Yes,90,3864,Competitor,Competitor made better offer,0.97
0568-ONFPC,Male,34,No,No,Yes,Yes,1,United States,California,San Francisco,94112,37.720498,-122.443119,73117,Q3,1,1,5,Offer E,1,40.05,1,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,25.9,135.0,0.0,0,200.25,335.25,1,Churned,Yes,83,2102,Other,Moved,0.9
0963-ZBDRN,Male,45,No,No,No,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,Q3,0,0,32,,1,25.21,0,Yes,Fiber Optic,26,0,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,96.2,3183.4,0.0,0,806.72,3990.12,3,Churned,Yes,93,3606,Attitude,Attitude of support person,0.8
3090-HAWSU,Male,44,No,No,No,No,0,United States,California,Pasadena,91107,34.159007,-118.087353,32369,Q3,0,0,61,,1,7.82,1,Yes,Fiber Optic,11,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,111.6,6876.05,0.0,0,477.02,7353.070000000001,1,Churned,Yes,87,4495,Competitor,Competitor offered more data,0.83
6990-YNRIO,Male,53,No,No,Yes,No,0,United States,California,Agoura Hills,91301,34.129058,-118.759788,25303,Q3,0,0,65,,1,41.88,1,Yes,Fiber Optic,7,1,0,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,108.65,6937.95,0.0,0,2722.2000000000003,9660.15,1,Churned,Yes,79,6120,Attitude,Attitude of support person,1.0
7614-QVWQL,Male,57,No,No,Yes,No,0,United States,California,Costa Mesa,92627,33.645672,-117.922613,62069,Q3,1,2,49,,0,0.0,0,Yes,DSL,5,0,1,0,0,1,1,1,0,One Year,1,Bank Withdrawal,51.8,2541.25,0.0,50,0.0,2591.25,2,Churned,Yes,67,5375,Other,Moved,0.98
2189-WWOEW,Female,37,No,No,No,No,0,United States,California,Keene,93531,35.214982,-118.59049,1436,Q3,0,0,15,,1,24.63,0,Yes,Fiber Optic,13,0,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.9,1269.55,0.0,0,369.45,1639.0,3,Churned,Yes,96,3579,Other,Don't know,0.84
3400-ESFUW,Male,28,Yes,No,Yes,No,0,United States,California,Cupertino,95014,37.306612,-122.080621,54431,Q3,1,1,55,Offer B,1,8.8,0,Yes,DSL,48,1,1,0,1,0,0,0,0,Two Year,0,Bank Withdrawal,57.55,3046.4,0.0,60,484.00000000000006,3590.4,1,Churned,Yes,69,5463,Competitor,Competitor offered more data,0.93
3663-MITLP,Female,43,No,No,No,No,0,United States,California,Marina,93933,36.689582,-121.758398,21759,Q3,0,0,15,,1,16.82,0,Yes,Fiber Optic,26,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.25,1457.25,0.0,0,252.3,1709.55,3,Churned,Yes,85,3968,Dissatisfaction,Lack of self-service on Website,0.91
8485-GJCDN,Female,71,No,Yes,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086,Q3,0,0,5,,1,30.05,0,Yes,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.05,318.5,0.0,0,150.25,468.75,3,Churned,Yes,74,3368,Competitor,Competitor made better offer,0.95
1965-DDBWU,Male,37,No,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,0,0,16,,1,11.96,1,Yes,Fiber Optic,18,0,0,0,1,0,1,1,1,Month-to-Month,1,Credit Card,89.05,1448.6,0.0,0,191.36,1639.96,3,Churned,Yes,87,5953,Competitor,Competitor made better offer,0.99
0375-HVGXO,Female,31,No,No,No,No,0,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,Q3,0,0,1,Offer E,0,0.0,0,Yes,DSL,8,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,34.7,34.7,0.0,0,0.0,34.7,3,Churned,Yes,81,4476,Other,Don't know,0.77
2645-QTLMB,Male,22,Yes,No,No,No,0,United States,California,Bloomington,92316,34.059722,-117.39104,25995,Q3,0,0,7,Offer E,1,12.05,0,Yes,Fiber Optic,69,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.25,669.0,0.0,0,84.35000000000001,753.35,3,Churned,Yes,91,5267,Dissatisfaction,Network reliability,0.79
5552-ZNFSJ,Male,49,No,No,No,No,0,United States,California,Santa Rosa,95407,38.394091,-122.739814,30876,Q3,0,0,1,,1,34.37,0,Yes,DSL,28,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,45.3,45.3,0.0,0,34.37,79.66999999999999,3,Churned,Yes,66,4568,Other,Poor expertise of online support,0.98
3387-VATUS,Male,44,No,No,No,No,0,United States,California,Aromas,95004,36.878364,-121.629781,3373,Q3,0,0,5,Offer E,1,40.15,1,Yes,Fiber Optic,19,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,3,Churned,Yes,69,5701,Attitude,Attitude of service provider,0.91
1612-EOHDH,Female,29,Yes,No,No,No,0,United States,California,Pacoima,91331,34.255442,-118.421314,97318,Q3,0,0,1,Offer E,1,30.92,0,Yes,DSL,69,0,0,0,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,45.15,45.15,0.0,0,30.92,76.07,3,Churned,Yes,89,5828,Attitude,Attitude of support person,0.99
3926-CUQZX,Male,27,Yes,No,No,No,0,United States,California,Campo,91906,32.673483,-116.472863,3133,Q3,0,0,1,Offer E,1,11.06,0,Yes,DSL,58,0,0,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,45.1,45.1,0.0,0,11.06,56.16,3,Churned,Yes,77,4884,Other,Don't know,0.97
4541-RMRLG,Male,53,No,No,No,No,0,United States,California,Hayward,94541,37.674002,-122.076796,60274,Q3,0,0,7,,1,9.14,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.25,112.3,0.0,0,63.98,176.28,3,Churned,Yes,82,4489,Attitude,Attitude of support person,0.95
9448-REEVD,Male,21,Yes,No,Yes,No,0,United States,California,Concord,94520,38.013825,-122.039144,36186,Q3,1,1,1,,1,32.08,0,Yes,DSL,73,0,0,0,0,0,0,1,1,Month-to-Month,0,Credit Card,44.7,44.7,0.0,0,32.08,76.78,3,Churned,Yes,74,3700,Other,Don't know,0.74
8650-RHRKE,Male,27,Yes,No,No,No,0,United States,California,Oakdale,95361,37.785033,-120.776141,25384,Q3,0,0,4,Offer E,0,0.0,0,Yes,DSL,48,0,0,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,29.65,118.5,0.0,0,0.0,118.5,3,Churned,Yes,71,4207,Dissatisfaction,Limited range of services,0.98
5649-ANRML,Male,76,No,Yes,No,No,0,United States,California,Clipper Mills,95930,39.562239,-121.14836,282,Q3,0,0,2,Offer E,1,12.96,0,Yes,Fiber Optic,20,0,1,1,1,0,1,0,1,Month-to-Month,1,Credit Card,95.1,180.25,0.0,0,25.92,206.17,3,Churned,Yes,90,4486,Other,Poor expertise of online support,0.89
4512-ZUIYL,Female,31,No,No,No,No,0,United States,California,Sunnyvale,94089,37.421633,-122.009613,16985,Q3,0,0,2,Offer E,1,37.76,0,Yes,Fiber Optic,10,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.0,153.05,0.0,0,75.52,228.57,3,Churned,Yes,81,2928,Other,Moved,0.81
8042-JVNFH,Male,23,Yes,No,No,No,0,United States,California,Olancha,93549,36.296851,-117.865469,318,Q3,0,0,1,,1,35.28,0,Yes,Fiber Optic,51,0,0,0,0,0,0,1,1,Month-to-Month,1,Credit Card,71.35,71.35,0.0,0,35.28,106.63,3,Churned,Yes,92,5730,Attitude,Attitude of support person,1.0
1150-WFARN,Female,59,No,No,Yes,No,0,United States,California,Brawley,92227,33.03933,-115.191857,23394,Q3,1,1,67,,1,32.15,1,Yes,Fiber Optic,28,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,108.75,7156.2,0.0,0,2154.0499999999997,9310.25,1,Churned,Yes,90,5516,Competitor,Competitor had better devices,0.99
3627-FCRDW,Female,49,No,No,No,No,0,United States,California,Hughson,95326,37.5923,-120.853288,6822,Q3,0,0,9,,1,24.52,0,Yes,Fiber Optic,9,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,71.0,672.55,8.35,0,220.68,884.8799999999999,3,Churned,Yes,81,2236,Competitor,Competitor offered more data,0.96
0195-IESCP,Male,26,Yes,No,Yes,No,0,United States,California,Armona,93202,36.315979,-119.710852,2872,Q3,1,1,10,Offer D,1,2.02,1,Yes,Fiber Optic,82,0,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,3,Churned,Yes,75,3573,Competitor,Competitor offered more data,0.9
1251-KRREG,Male,22,Yes,No,No,No,0,United States,California,North Hollywood,91601,34.1692,-118.372498,36625,Q3,0,0,2,,1,44.31,1,Yes,DSL,73,0,1,0,0,0,0,1,1,Month-to-Month,1,Credit Card,54.4,114.1,0.0,0,88.62,202.72,3,Churned,Yes,81,2556,Price,Price too high,0.97
5013-SBUIH,Female,63,No,No,No,No,0,United States,California,Stockton,95202,37.959706,-121.287669,7071,Q3,0,0,50,,1,27.7,1,Yes,Fiber Optic,28,1,1,0,1,1,1,1,1,Two Year,1,Bank Withdrawal,109.65,5551.15,0.0,0,1385.0,6936.15,1,Churned,Yes,84,5855,Competitor,Competitor had better devices,0.84
6416-TVAIH,Male,39,No,No,Yes,No,0,United States,California,San Francisco,94127,37.736535,-122.45732,20643,Q3,1,1,1,Offer E,1,30.62,0,Yes,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12,3,Churned,Yes,89,5753,Competitor,Competitor offered more data,0.94
0925-VYDLG,Female,40,No,No,No,No,0,United States,California,Ludlow,92338,34.702766,-116.093376,23,Q3,0,0,3,,1,17.87,1,Yes,Fiber Optic,25,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,75.25,242.0,0.0,0,53.61,295.61,3,Churned,Yes,83,5898,Attitude,Attitude of service provider,0.82
0402-CQAJN,Female,22,Yes,No,No,No,0,United States,California,El Monte,91732,34.074492,-118.01462,62660,Q3,0,0,37,,1,24.04,1,Yes,Fiber Optic,59,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.9,3545.35,0.0,0,889.48,4434.83,3,Churned,Yes,83,4437,Dissatisfaction,Lack of self-service on Website,0.95
9601-BRXPO,Female,48,No,No,Yes,No,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,1,1,25,Offer C,1,8.91,1,Yes,Fiber Optic,10,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,3,Churned,Yes,66,3642,Competitor,Competitor made better offer,0.96
4892-VLANZ,Male,40,No,No,No,No,0,United States,California,Colusa,95932,39.273096,-122.050763,7503,Q3,0,0,1,,1,9.66,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.8,19.8,0.0,0,9.66,29.46,3,Churned,Yes,96,5600,Price,Long distance charges,0.99
1589-AGTLK,Male,26,Yes,No,No,No,0,United States,California,San Diego,92129,32.961064,-117.134917,47224,Q3,0,0,3,,1,36.48,0,Yes,DSL,59,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,45.35,141.5,0.0,0,109.44,250.94,3,Churned,Yes,90,2450,Other,Don't know,0.96
3186-BAXNB,Female,20,Yes,No,No,No,0,United States,California,Cottonwood,96022,40.336392,-122.448533,12348,Q3,0,0,1,Offer E,1,17.23,0,Yes,Fiber Optic,52,0,1,0,1,1,0,1,1,Month-to-Month,0,Bank Withdrawal,91.7,91.7,0.0,0,17.23,108.93,3,Churned,Yes,71,4319,Attitude,Attitude of service provider,0.96
0504-HHAPI,Female,72,No,Yes,No,No,0,United States,California,Guinda,95637,38.830739,-122.196202,228,Q3,0,0,27,,1,16.94,1,Yes,Fiber Optic,11,0,0,1,0,0,1,0,1,Month-to-Month,0,Credit Card,88.3,2467.75,0.0,0,457.38000000000005,2925.13,3,Churned,Yes,96,2420,Other,Don't know,0.93
7938-OUHIO,Male,28,Yes,No,No,No,0,United States,California,Mill Valley,94941,37.901371,-122.572024,28727,Q3,0,0,3,Offer E,1,32.76,0,Yes,Fiber Optic,73,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,98.7,293.65,0.0,0,98.28,391.9299999999999,3,Churned,Yes,72,3916,Attitude,Attitude of service provider,0.95
6432-TWQLB,Male,51,No,No,Yes,No,0,United States,California,Rosemead,91770,34.065108,-118.082791,61623,Q3,1,1,5,Offer E,1,42.29,1,Yes,Fiber Optic,16,0,1,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,85.4,401.1,45.37,0,211.45,567.1800000000001,3,Churned,Yes,80,3676,Dissatisfaction,Network reliability,0.94
4021-RQSNY,Male,75,No,Yes,Yes,No,0,United States,California,Moreno Valley,92555,33.907361,-117.109972,12743,Q3,1,1,29,,1,25.78,1,Yes,Fiber Optic,28,0,0,1,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22,3,Churned,Yes,72,5137,Attitude,Attitude of service provider,0.99
7969-AULMZ,Female,63,No,No,No,No,0,United States,California,San Francisco,94104,37.791222,-122.402241,384,Q3,0,0,21,,1,9.06,1,Yes,Fiber Optic,10,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,97.35,2119.5,0.0,0,190.26,2309.76,3,Churned,Yes,89,4321,Other,Moved,0.93
1113-IUJYX,Female,59,No,No,Yes,No,0,United States,California,Winnetka,91306,34.209532,-118.577563,43857,Q3,1,3,14,,1,5.63,0,Yes,Fiber Optic,23,1,1,0,1,1,1,1,1,One Year,0,Credit Card,105.95,1348.9,0.0,0,78.82,1427.72,1,Churned,Yes,84,5887,Competitor,Competitor offered higher download speeds,0.99
2933-FILNV,Female,53,No,No,Yes,Yes,3,United States,California,Carlsbad,92009,33.098018,-117.258203,43161,Q3,0,0,2,,0,0.0,0,Yes,DSL,52,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,24.4,36.55,0.0,0,0.0,36.55,3,Churned,Yes,91,2635,Dissatisfaction,Lack of self-service on Website,0.98
5383-MMTWC,Female,75,No,Yes,Yes,No,0,United States,California,Oakley,94561,37.999406,-121.686241,27607,Q3,1,1,8,,1,46.05,1,Yes,Fiber Optic,22,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,84.0,613.4,0.0,0,368.4,981.8,3,Churned,Yes,91,4819,Dissatisfaction,Limited range of services,0.96
0687-ZVTHB,Male,24,Yes,No,Yes,No,0,United States,California,Richmond,94805,37.941456,-122.320968,13984,Q3,1,1,65,Offer B,1,26.75,1,Yes,Cable,51,1,1,1,0,0,1,1,1,One Year,0,Credit Card,72.45,4653.85,14.23,0,1738.75,6378.370000000001,1,Churned,Yes,68,4415,Competitor,Competitor offered more data,0.99
1273-MTETI,Female,69,No,Yes,No,No,0,United States,California,Rancho Cucamonga,91737,34.245289,-117.642503,23079,Q3,0,0,4,,1,12.86,1,Yes,Fiber Optic,4,0,0,1,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,88.85,372.45,0.0,0,51.44,423.89,3,Churned,Yes,74,2754,Other,Don't know,0.92
4636-QRJKY,Female,64,No,No,Yes,No,0,United States,California,Idyllwild,92549,33.755039,-116.741796,3588,Q3,1,1,6,,1,36.12,1,Yes,Fiber Optic,23,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,80.5,502.85,0.0,0,216.71999999999997,719.5699999999999,3,Churned,Yes,91,5032,Price,Price too high,0.93
3319-DWOEP,Male,69,No,Yes,Yes,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,0,0,6,Offer E,1,47.9,0,Yes,Fiber Optic,6,0,0,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,95.75,573.75,0.0,0,287.4,861.15,3,Churned,Yes,90,5750,Competitor,Competitor made better offer,0.99
6015-VVHHE,Female,68,No,Yes,No,No,0,United States,California,Los Angeles,90039,34.110845,-118.259595,29310,Q3,0,0,5,,1,41.83,1,Yes,Fiber Optic,25,0,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,83.15,446.05,0.0,0,209.15,655.2,3,Churned,Yes,96,2516,Dissatisfaction,Service dissatisfaction,0.95
6877-TJMBR,Male,21,Yes,No,Yes,No,0,United States,California,Orinda,94563,37.873916,-122.20522,17964,Q3,1,1,1,Offer E,1,37.83,0,Yes,Fiber Optic,51,0,0,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.8,84.8,0.0,0,37.83,122.63,3,Churned,Yes,80,2627,Dissatisfaction,Network reliability,0.98
6692-UDPJC,Female,61,No,No,Yes,Yes,1,United States,California,South El Monte,91733,34.04622,-118.053753,45645,Q3,1,1,14,,1,9.13,1,Yes,Fiber Optic,12,0,0,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,91.65,1301.0,0.0,0,127.82,1428.82,3,Churned,Yes,65,4304,Dissatisfaction,Network reliability,0.96
8699-ASUFO,Male,72,No,Yes,Yes,No,0,United States,California,Nuevo,92567,33.82769,-117.102244,7344,Q3,1,1,7,,1,8.92,1,Yes,Fiber Optic,17,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,74.4,527.9,32.46,0,62.44,557.88,3,Churned,Yes,96,4969,Attitude,Attitude of service provider,0.99
9512-UIBFX,Male,52,No,No,Yes,No,0,United States,California,West Covina,91791,34.061634,-117.893169,30458,Q3,1,6,18,,1,1.51,0,Yes,Fiber Optic,28,0,0,1,0,1,1,1,1,Month-to-Month,0,Credit Card,95.15,1779.95,10.17,0,27.18,1796.96,3,Churned,Yes,68,4643,Other,Don't know,0.95
5998-VVEJY,Male,34,No,No,No,No,0,United States,California,Glendora,91741,34.14649,-117.849815,24973,Q3,0,0,26,,1,24.16,1,Yes,Fiber Optic,22,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,80.5,2088.8,0.0,0,628.16,2716.96,3,Churned,Yes,72,2729,Other,Moved,1.0
5293-WXJAK,Female,73,No,Yes,Yes,No,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,1,5,11,,1,17.25,1,Yes,Fiber Optic,27,0,0,1,1,1,1,0,1,Month-to-Month,1,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,3,Churned,Yes,82,4553,Competitor,Competitor offered more data,0.94
6683-VLCTZ,Male,73,No,Yes,No,No,0,United States,California,San Diego,92129,32.961064,-117.134917,47224,Q3,0,0,20,,1,44.44,1,Yes,Fiber Optic,13,0,0,1,0,1,1,0,0,Month-to-Month,1,Bank Withdrawal,98.55,1842.8,0.0,120,888.8,2851.6,3,Churned,Yes,92,5444,Competitor,Competitor made better offer,0.99
1450-SKCVI,Female,22,Yes,No,No,No,0,United States,California,Del Mar,92014,32.948262,-117.256086,13945,Q3,0,0,56,,1,35.59,0,Yes,Fiber Optic,69,0,1,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,73.85,4092.85,0.0,0,1993.04,6085.89,3,Churned,Yes,72,5276,Attitude,Attitude of support person,0.98
3066-RRJIO,Female,29,Yes,No,No,No,0,United States,California,San Francisco,94132,37.722302,-122.491129,26297,Q3,0,0,1,Offer E,1,13.04,0,Yes,Fiber Optic,46,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.95,69.95,0.0,0,13.04,82.99000000000001,3,Churned,Yes,65,5341,Competitor,Competitor made better offer,0.96
6289-CPNLD,Male,33,No,No,Yes,No,0,United States,California,Temecula,92591,33.540604,-117.10909,25655,Q3,1,3,33,Offer C,1,33.32,0,Yes,DSL,4,0,0,1,1,1,1,1,1,One Year,1,Mailed Check,73.9,2405.05,0.0,0,1099.56,3504.61,1,Churned,Yes,73,5374,Competitor,Competitor had better devices,0.94
2369-UAPKZ,Male,43,No,No,No,No,0,United States,California,Meadow Vista,95722,39.003358,-121.022539,3747,Q3,0,0,5,Offer E,1,38.89,1,Yes,Fiber Optic,8,0,1,1,0,1,1,1,1,Month-to-Month,0,Mailed Check,104.1,541.9,0.0,0,194.45,736.3499999999999,3,Churned,Yes,76,3131,Other,Moved,1.0
1254-IZEYF,Female,74,No,Yes,No,No,0,United States,California,Cutler,93615,36.497895,-119.285484,5519,Q3,0,0,31,,1,39.36,1,Yes,Fiber Optic,4,0,1,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,99.95,3186.65,0.0,0,1220.16,4406.81,3,Churned,Yes,96,5362,Competitor,Competitor made better offer,0.91
4009-ALQFH,Female,35,No,No,No,No,0,United States,California,Groveland,95321,37.902968,-119.667544,3680,Q3,0,0,25,,1,48.42,0,Yes,Fiber Optic,8,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.5,2369.05,19.5,0,1210.5,3560.05,3,Churned,Yes,90,5932,Competitor,Competitor offered more data,0.98
9685-WKZGT,Male,67,No,Yes,No,No,0,United States,California,Carmichael,95608,38.626128,-121.328011,58830,Q3,0,0,14,Offer D,1,16.32,1,Yes,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,1225.94,3,Churned,Yes,70,2075,Price,Extra data charges,0.96
8280-MQRQN,Female,39,No,No,No,No,0,United States,California,Arnold,95223,38.32153,-120.236358,5159,Q3,0,0,1,Offer E,1,23.7,0,Yes,Cable,17,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,50.45,50.45,0.0,0,23.7,74.15,3,Churned,Yes,69,2806,Dissatisfaction,Network reliability,0.85
9033-EOXWV,Female,57,No,No,No,No,0,United States,California,Oakland,94603,37.739113,-122.175602,31392,Q3,0,0,12,,1,42.58,1,Yes,DSL,22,0,0,0,1,1,1,1,1,One Year,0,Credit Card,74.05,872.65,48.61,0,510.96,1335.0,3,Churned,Yes,94,4149,Other,Don't know,0.83
4081-DYXAV,Female,27,Yes,No,No,No,0,United States,California,San Jose,95125,37.294926,-121.894763,46185,Q3,0,0,19,,0,0.0,0,Yes,DSL,48,0,0,0,0,1,1,1,1,One Year,1,Credit Card,44.85,893.55,0.0,0,0.0,893.55,3,Churned,Yes,72,5182,Competitor,Competitor offered higher download speeds,0.95
8481-YYXWG,Female,30,No,No,No,No,0,United States,California,Hume,93628,36.807595,-118.901544,93,Q3,0,0,5,Offer E,1,10.11,0,Yes,Fiber Optic,69,0,1,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,89.35,461.7,0.0,0,50.55,512.25,3,Churned,Yes,70,4584,Dissatisfaction,Network reliability,1.0
6834-NXDCA,Female,30,No,No,No,No,0,United States,California,South Dos Palos,93665,36.959731,-120.653519,343,Q3,0,0,13,,0,0.0,0,Yes,DSL,53,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,23.9,300.8,0.0,0,0.0,300.8,3,Churned,Yes,82,2967,Dissatisfaction,Limited range of services,0.92
0927-LCSMG,Male,23,Yes,No,No,No,0,United States,California,San Jose,95129,37.305622,-122.000887,37570,Q3,0,0,7,Offer E,1,21.58,0,Yes,Fiber Optic,71,0,0,1,0,0,0,1,0,Month-to-Month,0,Mailed Check,74.65,544.55,0.0,10,151.06,705.6099999999999,3,Churned,Yes,75,3331,Competitor,Competitor offered more data,0.93
6204-IEUXJ,Female,30,No,No,No,No,0,United States,California,Yorba Linda,92886,33.897253,-117.792202,39458,Q3,0,0,3,Offer E,1,40.67,0,Yes,Fiber Optic,58,0,0,1,1,0,0,0,1,Month-to-Month,0,Credit Card,80.1,217.55,0.0,0,122.01,339.56,3,Churned,Yes,65,4330,Attitude,Attitude of service provider,0.96
5561-NWEVX,Female,78,No,Yes,Yes,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,Q3,1,1,2,Offer E,1,17.73,1,Yes,Fiber Optic,18,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,79.2,172.85,0.0,0,35.46,208.31,3,Churned,Yes,67,4225,Price,Price too high,0.74
3143-ILDAL,Male,21,Yes,No,No,No,0,United States,California,El Monte,91732,34.074492,-118.01462,62660,Q3,0,0,56,,1,25.41,1,Yes,Fiber Optic,51,0,1,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,94.45,5124.6,0.0,0,1422.96,6547.56,3,Churned,Yes,96,4830,Attitude,Attitude of support person,0.96
1689-MRZQR,Male,36,No,No,Yes,No,0,United States,California,Turlock,95382,37.529656,-120.854357,24708,Q3,1,1,34,,1,13.45,0,Yes,Fiber Optic,12,0,0,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,78.3,2564.3,0.0,0,457.2999999999999,3021.6000000000004,3,Churned,Yes,77,2777,Other,Don't know,0.85
7587-RZNME,Male,23,Yes,No,No,No,0,United States,California,Valencia,91355,34.43987,-118.644609,24977,Q3,0,0,3,Offer E,1,48.84,0,Yes,DSL,41,0,0,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,43.3,123.65,0.0,0,146.52,270.17,3,Churned,Yes,91,4849,Price,Lack of affordable download/upload speed,0.95
0939-YAPAF,Female,44,No,No,No,No,0,United States,California,Santa Ana,92701,33.748478,-117.858918,58157,Q3,0,0,35,Offer C,1,10.49,1,Yes,Fiber Optic,17,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75,3,Churned,Yes,72,2744,Competitor,Competitor offered higher download speeds,0.96
3049-NDXFL,Female,30,No,No,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,0,0,1,Offer E,1,34.47,1,Yes,Fiber Optic,59,0,0,0,0,0,1,1,1,Month-to-Month,0,Credit Card,85.8,85.8,0.0,0,34.47,120.27,3,Churned,Yes,89,2850,Competitor,Competitor made better offer,0.96
6804-GDMOI,Female,39,No,No,No,No,0,United States,California,Brea,92823,33.924143,-117.79387,1408,Q3,0,0,61,,1,41.23,1,Yes,Fiber Optic,28,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,106.6,6428.4,0.0,0,2515.0299999999997,8943.43,3,Churned,Yes,68,4183,Competitor,Competitor offered more data,0.99
