Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn,CLTV,Gender_Male,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
58,No,No,No,No,0,13386,0,0,12,No Offer,0,0.0,0,19,1,0,0,1,0,0,0,1,1,33.6,435.45,0.0,0,0.0,435.45,3,0,2990,False,True,True,False,False,True,False,False,True
40,No,No,Yes,No,0,32488,1,8,10,No Offer,1,31.09,0,5,1,1,1,0,1,1,1,1,0,80.85,808.5,0.0,0,310.9,1119.4,3,0,2048,False,True,True,False,False,False,True,False,True
32,No,No,Yes,No,0,37926,1,6,65,Offer B,1,41.34,1,15,0,1,1,1,1,1,1,1,1,108.05,7118.9,0.0,0,2687.1000000000004,9806.0,3,0,6047,False,True,False,True,False,True,False,True,False
46,No,No,No,No,0,31882,0,0,15,No Offer,1,2.74,0,0,0,0,0,0,0,0,0,0,0,19.9,320.45,0.0,0,41.1,361.55,4,0,3366,False,False,False,False,True,False,False,False,True
55,No,No,No,No,0,58555,0,0,24,No Offer,1,47.31,0,0,0,0,0,0,0,0,0,0,0,21.05,531.55,0.0,0,1135.44,1666.99,5,0,2050,False,False,False,False,True,True,False,False,False
50,No,No,No,Yes,2,13996,0,0,13,No Offer,0,0.0,0,19,0,1,0,0,0,0,0,0,0,30.15,382.2,0.0,10,0.0,392.2,5,0,3540,False,True,False,False,False,False,False,False,False
23,Yes,No,No,No,0,19777,0,0,24,No Offer,1,35.3,0,41,0,0,0,0,0,1,1,1,1,79.85,2001.0,0.0,0,847.1999999999999,2848.2,4,0,5128,True,True,False,True,False,False,False,True,False
56,No,No,Yes,No,0,15187,1,6,72,No Offer,0,0.0,0,4,1,1,1,1,1,1,1,1,0,65.5,4919.7,0.0,0,0.0,4919.7,3,0,4119,False,True,True,False,False,False,True,False,False
62,No,No,Yes,Yes,3,3641,1,3,54,Offer B,1,42.35,1,76,1,1,0,0,1,1,1,1,1,104.1,5645.8,0.0,0,2286.9,7932.700000000001,4,0,5795,False,True,False,True,False,False,False,False,False
39,No,No,Yes,Yes,2,25578,1,4,4,No Offer,1,3.63,0,0,0,0,0,0,0,0,0,0,1,20.5,77.6,0.0,0,14.52,92.12,4,0,5053,True,False,False,False,True,False,False,False,True
42,No,No,Yes,Yes,1,26577,1,8,35,No Offer,1,47.33,0,0,0,0,0,0,0,0,0,0,0,20.5,759.35,0.0,0,1656.55,2415.9,4,0,2009,True,False,False,False,True,False,True,False,False
64,No,No,No,No,0,7384,0,0,8,Offer E,1,11.2,0,17,0,1,0,0,0,0,0,0,0,75.6,535.55,0.0,10,89.6,635.15,3,0,2934,False,True,False,True,False,False,False,False,False
62,No,No,No,No,0,14239,0,0,22,No Offer,1,37.11,0,15,1,0,0,1,0,0,0,1,0,55.1,1253.15,0.0,0,816.42,2069.57,3,0,2729,True,True,True,False,False,False,False,False,True
57,No,No,No,No,0,27394,0,0,15,No Offer,1,30.54,0,11,1,0,1,1,0,0,0,1,0,58.95,955.15,0.0,0,458.1,1413.25,4,0,4497,False,True,True,False,False,False,False,False,False
39,No,No,No,No,0,18650,0,0,22,No Offer,1,11.15,1,17,0,0,0,0,1,1,1,1,1,95.1,2162.6,0.0,0,245.3,2407.9,4,0,3729,True,True,False,True,False,False,False,False,False
33,No,No,Yes,Yes,2,39888,0,0,71,Offer A,1,4.15,1,0,0,0,0,0,0,0,0,0,0,25.45,1813.35,0.0,0,294.65000000000003,2108.0,3,0,4993,False,False,False,False,True,False,True,False,False
26,Yes,No,No,No,0,32685,0,0,4,Offer E,1,34.69,0,47,1,0,1,0,0,0,0,1,0,56.75,245.15,0.0,0,138.76,383.91,3,0,2401,True,True,True,False,False,False,False,False,False
59,No,No,No,No,0,3193,0,0,25,No Offer,1,25.2,1,23,1,1,1,1,0,1,1,1,0,81.75,2028.8,0.0,0,630.0,2658.8,3,0,5917,True,True,False,False,False,False,False,False,False
45,No,No,Yes,Yes,3,32873,1,7,32,No Offer,1,26.66,0,57,0,1,0,0,1,0,0,0,1,86.1,2723.75,0.0,130,853.12,3706.87,5,0,4970,False,True,False,True,False,False,False,False,False
41,No,No,No,No,0,77683,0,0,17,No Offer,1,42.66,0,0,0,0,0,0,0,0,0,0,1,20.5,365.8,0.0,0,725.2199999999999,1091.02,3,0,2259,True,False,False,False,True,True,False,False,True
50,No,No,No,Yes,3,11147,0,0,3,No Offer,1,19.58,0,0,0,0,0,0,0,0,0,0,0,20.85,60.65,0.0,0,58.739999999999995,119.39,4,0,5868,True,False,False,False,True,False,False,True,False
48,No,No,No,No,0,72993,0,0,71,Offer A,1,18.2,0,28,1,1,1,1,1,0,0,1,0,77.35,5550.1,0.0,0,1292.2,6842.3,3,0,4846,False,True,True,False,False,False,True,True,False
30,No,No,Yes,No,0,22479,1,1,49,Offer B,1,47.17,1,26,1,1,0,0,1,0,0,0,1,93.85,4733.1,0.0,30,2311.33,7074.43,3,0,5698,True,True,False,True,False,False,False,False,False
26,Yes,No,No,No,0,23996,0,0,58,Offer B,1,47.47,0,69,0,1,1,1,1,0,0,1,0,70.1,4048.95,0.0,0,2753.26,6802.209999999999,4,0,4474,True,True,True,False,False,False,True,False,False
40,No,No,Yes,No,0,13212,1,4,59,Offer B,1,8.28,0,22,0,1,0,1,1,1,1,1,1,75.95,4542.35,0.0,0,488.52,5030.870000000001,3,0,5446,False,True,True,False,False,False,True,True,False
34,No,No,No,No,0,16510,0,0,11,Offer D,1,33.79,1,23,0,0,0,0,0,0,0,1,0,75.25,888.65,0.0,0,371.69,1260.34,3,0,5902,False,True,False,True,False,False,False,False,False
20,Yes,No,Yes,No,0,26894,1,5,35,No Offer,1,42.18,0,59,1,0,0,1,0,0,0,1,1,54.95,1916.0,0.0,0,1476.3,3392.3,4,0,4858,False,True,False,False,False,True,False,False,False
23,Yes,No,No,No,0,42491,0,0,20,Offer D,1,10.97,0,0,0,0,0,0,0,0,0,0,1,19.5,413.0,0.0,0,219.4,632.4,3,0,5409,False,False,False,False,True,False,False,False,False
21,Yes,No,Yes,Yes,1,27607,1,9,40,Offer B,1,22.96,0,0,0,0,0,0,0,0,0,0,0,19.6,808.95,0.0,0,918.4,1727.35,5,0,2630,True,False,False,False,True,False,True,True,False
22,Yes,No,No,No,0,17964,0,0,39,No Offer,1,25.33,0,82,1,0,0,0,0,0,0,0,1,47.85,1886.4,0.0,70,987.87,2944.27,3,0,5531,False,True,True,False,False,True,False,False,False
62,No,No,Yes,Yes,1,78816,1,7,72,Offer A,1,21.14,1,0,0,0,0,0,0,0,0,0,0,23.75,1679.25,0.0,0,1522.08,3201.33,5,0,4923,False,False,False,False,True,False,True,False,False
54,No,No,No,No,0,494,0,0,12,Offer D,1,6.56,0,17,0,0,0,0,0,0,0,1,0,43.8,540.95,0.0,0,78.72,619.6700000000001,4,0,5706,False,True,True,False,False,False,False,False,False
48,No,No,No,No,0,29636,0,0,1,Offer E,1,5.32,0,0,0,0,0,0,0,0,0,0,0,19.75,19.75,0.0,0,5.32,25.07,5,0,3595,True,False,False,False,True,False,False,False,False
20,Yes,No,No,Yes,2,173,0,0,27,No Offer,1,30.36,0,0,0,0,0,0,0,0,0,0,0,19.15,537.35,0.0,0,819.72,1357.0700000000002,3,0,4004,True,False,False,False,True,False,False,True,False
53,No,No,Yes,No,0,5246,1,7,34,No Offer,1,26.03,0,0,0,0,0,0,0,0,0,0,0,19.6,678.8,0.0,0,885.02,1563.82,5,0,4669,True,False,False,False,True,True,False,True,False
56,No,No,Yes,No,0,8506,1,9,56,Offer B,1,4.24,0,15,1,0,1,0,0,0,0,1,0,80.3,4513.65,0.0,0,237.44,4751.089999999999,3,0,6203,False,True,False,True,False,False,True,False,False
31,No,No,No,No,0,9423,0,0,58,Offer B,1,38.62,1,0,0,0,0,0,0,0,0,0,0,24.35,1423.85,0.0,0,2239.96,3663.81,3,0,6190,False,False,False,False,True,False,True,True,False
30,No,No,Yes,Yes,3,223,1,9,22,Offer D,1,25.98,1,0,0,0,0,0,0,0,0,0,0,25.25,555.4,0.0,0,571.5600000000001,1126.96,3,0,4386,False,False,False,False,True,False,True,True,False
27,Yes,No,Yes,Yes,2,41871,1,10,10,Offer D,1,18.57,1,0,0,0,0,0,0,0,0,0,0,26.1,225.55,0.0,0,185.7,411.25,5,0,3179,False,False,False,False,True,False,True,True,False
23,Yes,No,No,No,0,36568,0,0,13,Offer D,1,1.61,0,0,0,0,0,0,0,0,0,0,0,20.0,268.45,0.0,0,20.93,289.38,3,0,3037,True,False,False,False,True,False,True,True,False
19,Yes,No,Yes,No,0,39279,1,1,72,Offer A,1,21.72,0,0,0,0,0,0,0,0,0,0,0,20.7,1492.1,0.0,0,1563.84,3055.9399999999996,3,0,6317,True,False,False,False,True,False,True,False,False
21,Yes,No,No,No,0,790,0,0,2,No Offer,1,23.52,0,48,0,0,0,1,1,1,1,1,0,70.3,132.4,0.0,0,47.04,179.44,3,0,4799,True,True,True,False,False,False,False,False,False
42,No,No,Yes,Yes,1,42209,1,1,4,No Offer,1,37.23,0,23,0,0,0,0,0,0,0,1,1,69.55,284.9,0.0,0,148.92,433.81999999999994,4,0,3708,True,True,False,True,False,False,False,True,False
28,Yes,No,No,No,0,37218,0,0,37,No Offer,1,26.49,0,0,0,0,0,0,0,0,0,0,0,19.85,784.25,0.0,0,980.13,1764.38,3,0,3408,False,False,False,False,True,False,True,True,False
59,No,No,No,No,0,51665,0,0,21,Offer D,1,34.39,0,0,0,0,0,0,0,0,0,0,0,20.0,417.7,0.0,0,722.19,1139.89,3,0,2366,True,False,False,False,True,False,False,True,False
20,Yes,No,No,No,0,54876,0,0,3,No Offer,1,17.42,0,59,1,0,0,0,0,0,0,1,1,50.15,160.85,0.0,0,52.260000000000005,213.11,3,0,2085,True,True,True,False,False,False,False,True,False
31,No,No,Yes,No,0,28900,1,3,71,Offer A,0,0.0,0,8,1,1,0,1,1,1,1,1,0,58.65,4145.25,0.0,0,0.0,4145.25,4,0,4151,False,True,False,False,False,False,True,True,False
41,No,No,No,No,0,31392,0,0,9,No Offer,1,30.8,0,3,0,0,0,1,1,1,1,1,1,95.9,827.45,0.0,0,277.2,1104.65,3,0,5017,True,True,False,True,False,False,False,False,False
56,No,No,No,No,0,42854,0,0,1,No Offer,1,16.99,0,8,0,1,0,0,0,0,0,0,0,49.5,49.5,0.0,30,16.99,96.49,4,0,5262,False,True,True,False,False,False,False,False,False
36,No,No,Yes,No,0,24589,1,5,71,Offer A,1,10.97,1,20,1,1,1,1,0,1,1,1,1,80.1,5585.4,0.0,0,778.87,6364.2699999999995,3,0,6045,True,True,True,False,False,False,True,True,False
36,No,No,No,No,0,21097,0,0,64,Offer B,1,15.93,1,0,0,0,0,0,0,0,0,0,1,24.4,1601.2,0.0,0,1019.52,2620.7200000000003,5,0,5887,False,False,False,False,True,True,False,False,False
33,No,No,No,No,0,29964,0,0,4,No Offer,0,0.0,0,13,0,0,0,1,0,1,1,1,1,40.05,162.45,0.0,0,0.0,162.45,4,0,2664,True,True,True,False,False,False,False,False,False
33,No,No,No,No,0,36517,0,0,23,Offer D,1,13.98,0,0,0,0,0,0,0,0,0,0,1,19.5,470.2,0.0,0,321.54,791.74,4,0,5652,False,False,False,False,True,False,False,True,False
59,No,No,Yes,Yes,2,11702,1,3,39,No Offer,1,15.06,0,11,1,0,0,0,0,0,0,1,0,51.05,2066.0,0.0,0,587.34,2653.34,3,0,3154,False,True,True,False,False,False,False,True,False
27,Yes,No,Yes,No,0,15438,1,1,28,No Offer,1,33.63,0,48,1,0,0,1,0,0,0,0,0,54.35,1426.45,0.0,30,941.64,2398.09,5,0,5105,True,True,True,False,False,True,False,True,False
62,No,No,No,No,0,15638,0,0,37,No Offer,1,28.84,0,25,0,0,0,0,0,0,0,1,1,70.35,2552.9,0.0,0,1067.08,3619.98,3,0,5402,True,True,False,True,False,False,False,True,False
30,No,No,No,No,0,12448,0,0,47,Offer B,1,40.25,1,69,1,0,1,0,1,0,0,1,0,94.9,4615.25,0.0,0,1891.75,6507.0,4,0,4510,False,True,False,True,False,True,False,True,False
39,No,No,Yes,Yes,3,10737,1,8,50,Offer B,1,10.21,0,23,0,0,0,0,0,0,0,1,1,69.75,3557.7,0.0,0,510.50000000000006,4068.2,5,0,4539,False,True,False,True,False,False,False,False,False
30,No,No,Yes,Yes,2,10147,1,1,27,No Offer,1,13.55,1,59,0,0,0,1,1,1,1,0,0,71.6,1957.1,0.0,140,365.85,2462.95,5,0,3773,True,True,False,False,False,False,False,False,False
49,No,No,Yes,No,0,28450,1,4,62,No Offer,1,8.91,1,0,0,0,0,0,0,0,0,0,0,23.65,1416.75,0.0,0,552.42,1969.17,4,0,4671,False,False,False,False,True,False,True,False,False
25,Yes,No,Yes,No,0,25399,1,4,71,Offer A,1,6.23,0,58,1,0,1,1,1,1,1,1,0,81.85,5924.4,0.0,0,442.33,6366.73,4,0,4090,False,True,True,False,False,False,True,False,False
39,No,No,No,No,0,39089,0,0,66,Offer A,1,49.13,1,0,0,0,0,0,0,0,0,0,0,25.1,1697.7,0.0,0,3242.5800000000004,4940.280000000001,4,0,6025,True,False,False,False,True,False,True,True,False
61,No,No,Yes,Yes,1,13984,1,5,68,Offer A,1,32.59,1,24,1,1,1,1,1,1,1,1,1,114.7,7849.85,0.0,0,2216.1200000000003,10065.97,3,0,5671,True,True,False,True,False,False,True,False,False
47,No,No,No,No,0,55720,0,0,13,Offer D,0,0.0,0,27,0,0,1,0,1,1,1,1,0,49.15,649.4,0.0,0,0.0,649.4,3,0,3000,False,True,True,False,False,False,False,False,False
37,No,No,Yes,No,0,40239,1,3,56,No Offer,1,46.18,0,24,0,0,0,0,0,1,1,1,1,80.9,4557.5,0.0,0,2586.08,7143.58,5,0,5344,True,True,False,True,False,True,False,False,False
56,No,No,No,No,0,13065,0,0,16,Offer D,1,44.05,0,0,0,0,0,0,0,0,0,0,1,19.3,360.35,0.0,0,704.8,1065.15,3,0,2870,False,False,False,False,True,True,False,False,False
60,No,No,Yes,Yes,2,584,0,0,14,Offer D,1,23.0,0,17,0,0,0,0,0,0,0,1,0,70.2,1046.5,0.0,0,322.0,1368.5,4,0,5819,False,True,False,True,False,False,False,False,False
37,No,No,No,No,0,1573,0,0,8,No Offer,1,42.78,0,27,1,0,0,1,0,0,0,1,0,54.25,447.75,0.0,0,342.24,789.99,3,0,2237,False,True,True,False,False,True,False,False,False
29,Yes,No,Yes,Yes,2,9038,1,8,43,No Offer,1,5.25,1,59,0,0,1,0,1,1,1,1,1,99.3,4209.95,0.0,0,225.75,4435.7,3,0,3280,False,True,False,True,False,False,False,False,False
31,No,No,No,No,0,42544,0,0,52,No Offer,1,21.38,1,21,1,0,1,1,1,0,0,1,0,74.0,3877.65,0.0,0,1111.76,4989.41,3,0,5806,False,True,False,False,False,True,False,True,False
35,No,No,No,No,0,330,0,0,3,No Offer,1,28.19,0,21,0,0,0,1,0,0,0,1,1,50.25,152.3,0.0,0,84.57000000000001,236.87,3,0,2166,True,True,False,False,False,False,False,True,False
42,No,No,No,No,0,8486,0,0,29,No Offer,1,46.12,0,0,0,0,0,0,0,0,0,0,1,19.8,572.2,0.0,0,1337.48,1909.68,4,0,5696,True,False,False,False,True,True,False,True,False
48,No,No,Yes,Yes,3,1004,1,1,16,Offer D,0,0.0,0,53,0,0,0,0,0,1,1,0,1,35.5,552.7,0.0,80,0.0,632.7,5,0,2069,False,True,False,False,False,False,False,True,False
41,No,No,No,No,0,821,0,0,40,No Offer,1,33.83,1,19,0,0,1,1,1,1,1,1,1,80.75,3208.65,0.0,0,1353.1999999999998,4561.85,4,0,2047,False,True,True,False,False,True,False,True,False
47,No,No,No,No,0,28727,0,0,36,No Offer,1,41.33,0,0,0,0,0,0,0,0,0,0,0,19.55,620.75,0.0,0,1487.88,2108.63,5,0,2691,False,False,False,False,True,True,False,True,False
49,No,No,Yes,No,0,248,1,10,26,No Offer,1,45.28,0,0,0,0,0,0,0,0,0,0,1,20.05,505.9,0.0,0,1177.28,1683.1799999999998,5,0,2403,True,False,False,False,True,True,False,False,False
33,No,No,Yes,No,0,31930,1,6,34,No Offer,1,40.67,0,7,0,0,0,1,0,0,0,1,0,50.2,1815.3,0.0,0,1382.78,3198.08,5,0,4352,False,True,True,False,False,False,False,False,False
32,No,No,No,No,0,35419,0,0,10,Offer D,1,7.65,0,17,1,0,0,1,1,0,0,1,0,62.25,612.95,0.0,0,76.5,689.45,3,0,3415,True,True,True,False,False,False,False,False,False
52,No,No,No,No,0,1885,0,0,14,No Offer,1,27.68,0,26,1,0,0,1,0,0,0,0,0,55.7,795.15,0.0,100,387.52,1282.67,4,0,4978,False,True,True,False,False,True,False,True,False
63,No,No,Yes,No,0,548,1,7,47,No Offer,1,6.54,0,0,0,0,0,0,0,0,0,0,0,19.65,973.1,0.0,0,307.38,1280.48,5,0,2021,True,False,False,False,True,False,True,True,False
36,No,No,Yes,No,0,6448,1,2,24,No Offer,1,10.23,0,8,1,0,0,1,0,1,1,1,1,89.25,2210.2,0.0,0,245.52,2455.72,3,0,5436,True,True,False,True,False,False,False,False,False
62,No,No,No,No,0,1449,0,0,22,No Offer,0,0.0,0,19,0,0,1,1,1,1,1,1,0,56.75,1304.85,0.0,0,0.0,1304.85,4,0,4574,True,True,True,False,False,False,True,False,False
31,No,No,No,No,0,24227,0,0,1,No Offer,1,18.81,0,0,0,0,0,0,0,0,0,0,0,21.1,21.1,0.0,0,18.81,39.91,5,0,2810,True,False,False,False,True,False,False,True,False
35,No,No,Yes,Yes,5,3373,1,2,59,No Offer,1,48.07,1,53,0,1,0,1,0,1,1,1,1,96.65,5580.8,0.0,0,2836.13,8416.93,3,0,5266,False,True,False,True,False,False,False,False,False
44,No,No,Yes,No,0,6407,1,9,58,No Offer,1,36.45,1,0,0,0,0,0,0,0,0,0,1,24.5,1497.9,9.22,0,2114.1000000000004,3602.7800000000007,4,0,4455,False,False,False,False,True,True,False,True,False
61,No,No,Yes,Yes,2,44976,1,3,3,No Offer,1,1.67,0,19,0,0,0,0,0,0,0,1,1,69.55,200.2,33.8,0,5.01,171.40999999999997,3,0,5998,False,True,False,True,False,False,False,False,False
50,No,No,No,No,0,9673,0,0,32,No Offer,1,14.91,0,0,0,0,0,0,0,0,0,0,1,20.05,614.45,9.73,0,477.12,1081.84,5,0,3398,True,False,False,False,True,False,True,False,False
39,No,No,Yes,Yes,1,54431,1,5,10,No Offer,1,22.83,1,0,0,0,0,0,0,0,0,0,0,25.75,257.5,0.0,0,228.3,485.7999999999999,5,0,4950,True,False,False,False,True,False,True,True,False
41,No,No,Yes,No,0,8728,0,0,52,No Offer,1,8.25,0,0,0,0,0,0,0,0,0,0,0,19.6,1012.4,46.07,0,429.0,1395.33,3,0,4848,False,False,False,False,True,True,False,True,False
53,No,No,No,No,0,48690,0,0,32,No Offer,1,6.2,1,25,1,0,0,1,0,0,0,0,0,87.65,2766.4,47.87,150,198.4,3066.9300000000003,3,0,2426,True,True,False,True,False,False,False,False,False
35,No,No,No,No,0,24443,0,0,16,No Offer,1,13.04,1,16,0,0,0,0,0,0,0,1,1,74.75,1129.35,39.99,0,208.64,1298.0,5,0,3574,False,True,False,True,False,False,False,True,False
62,No,No,No,No,0,10172,0,0,51,No Offer,1,7.54,1,6,1,1,1,0,1,1,1,1,0,107.45,5680.9,14.76,0,384.54,6050.679999999999,3,0,5446,False,True,False,True,False,True,False,False,False
30,No,No,No,No,0,62848,0,0,29,No Offer,1,3.69,0,27,0,0,1,1,1,1,1,1,1,75.35,2243.9,2.24,0,107.01,2348.6700000000005,3,0,4422,True,True,False,False,False,True,False,False,False
24,Yes,No,Yes,No,0,41707,1,1,70,Offer A,1,1.63,0,41,1,1,1,1,0,0,0,1,0,64.95,4523.25,42.89,0,114.1,4594.46,3,0,5669,True,True,True,False,False,False,True,True,False
25,Yes,No,Yes,Yes,2,899,1,4,71,Offer A,1,32.16,1,59,1,0,1,1,0,1,1,1,0,100.45,7159.7,16.12,0,2283.3599999999997,9426.94,3,0,6171,False,True,False,True,False,False,True,False,False
28,Yes,No,Yes,No,0,77,1,4,41,No Offer,1,13.58,1,51,0,1,1,0,1,0,0,1,0,68.5,2839.95,38.37,0,556.78,3358.3599999999997,4,0,3877,True,True,True,False,False,True,False,False,False
49,No,No,No,No,0,813,0,0,1,No Offer,1,5.93,0,19,0,0,0,0,1,0,0,0,1,80.55,80.55,0.0,60,5.93,146.48000000000002,4,0,3154,True,True,False,True,False,False,False,False,False
38,No,No,Yes,No,0,3402,1,4,7,No Offer,1,12.16,0,9,1,0,1,1,1,1,1,1,0,81.25,580.1,47.36,0,85.12,617.86,3,0,5928,False,True,True,False,False,False,False,False,False
60,No,No,Yes,Yes,1,36349,1,10,67,Offer A,1,18.29,1,11,1,1,0,1,0,0,0,1,0,89.55,6038.55,33.76,0,1225.4299999999998,7230.219999999999,3,0,6194,True,True,False,True,False,True,False,False,False
38,No,No,Yes,Yes,1,52986,1,3,5,No Offer,1,18.97,1,12,0,0,0,1,0,0,0,1,1,55.7,259.4,0.0,0,94.85,354.25,3,0,3598,True,True,False,False,False,False,False,True,False
53,No,No,No,Yes,3,13031,0,0,15,No Offer,1,32.54,1,0,0,0,0,0,0,0,0,0,1,24.8,324.15,12.8,0,488.1,799.4499999999999,3,0,3965,True,False,False,False,True,False,False,False,False
21,Yes,No,Yes,Yes,3,43192,1,4,20,No Offer,1,38.6,0,0,0,0,0,0,0,0,0,0,0,20.0,417.65,9.73,0,772.0,1179.92,3,0,3402,False,False,False,False,True,False,False,False,False
50,No,No,Yes,Yes,3,4563,1,9,54,No Offer,1,7.25,1,57,0,1,0,1,1,1,1,1,1,105.2,5637.85,23.01,0,391.5,6006.34,5,0,5546,True,True,False,True,False,True,False,False,False
32,No,No,No,No,0,8365,0,0,42,No Offer,1,48.41,0,0,0,0,0,0,0,0,0,0,1,19.55,839.4,12.16,0,2033.22,2860.46,3,0,5293,True,False,False,False,True,True,False,True,False
24,Yes,No,Yes,No,0,14574,1,3,9,No Offer,1,6.78,0,59,0,0,0,0,0,1,1,1,1,79.75,769.1,0.0,0,61.02,830.12,5,0,4654,False,True,False,True,False,False,False,False,False
24,Yes,No,No,No,0,30589,0,0,63,No Offer,1,37.76,1,48,0,1,0,0,1,1,1,1,0,97.45,6253.0,0.0,0,2378.8799999999997,8631.88,3,0,4769,False,True,False,True,False,False,True,False,False
57,No,No,Yes,No,0,9823,1,10,69,Offer A,1,39.78,1,0,0,0,0,0,0,0,0,0,0,24.25,1641.8,45.75,0,2744.82,4340.87,3,0,4884,False,False,False,False,True,False,True,False,False
24,Yes,No,No,No,0,81141,0,0,69,Offer A,1,36.5,1,0,0,0,0,0,0,0,0,0,0,24.6,1678.05,28.42,0,2518.5,4168.13,5,0,5294,False,False,False,False,True,False,True,True,False
32,No,No,Yes,No,0,18197,1,7,40,No Offer,1,24.3,0,28,0,1,0,0,0,0,0,1,1,50.15,2058.5,37.03,0,972.0,2993.4700000000003,4,0,2454,True,True,True,False,False,False,False,True,False
38,No,No,No,No,0,57748,0,0,60,Offer B,0,0.0,0,25,1,1,1,0,0,0,0,1,0,39.6,2424.5,38.46,0,0.0,2386.04,3,0,5544,True,True,True,False,False,False,True,False,False
33,No,No,Yes,No,0,29914,1,3,32,No Offer,1,47.89,1,9,0,1,0,0,1,1,1,1,1,98.85,3145.9,0.0,0,1532.48,4678.38,4,0,3981,True,True,False,True,False,False,False,True,False
60,No,No,No,No,0,31926,0,0,39,No Offer,1,5.4,1,16,0,0,0,1,0,0,0,1,1,53.85,2200.7,46.66,0,210.6,2364.64,3,0,2380,True,True,True,False,False,False,True,True,False
36,No,No,No,No,0,10155,0,0,38,No Offer,1,46.18,1,0,0,0,0,0,0,0,0,0,1,24.25,914.4,35.61,0,1754.84,2633.63,3,0,2997,False,False,False,False,True,True,False,False,False
32,No,No,No,No,0,37090,0,0,52,Offer B,1,15.1,1,17,0,0,1,0,0,1,1,1,1,89.45,4577.75,18.89,0,785.1999999999999,5344.0599999999995,3,0,5386,True,True,False,True,False,False,True,True,False
57,No,No,Yes,Yes,3,37127,1,1,48,Offer B,1,30.41,1,53,1,1,0,0,1,1,1,1,1,105.25,4997.5,1.66,0,1459.68,6455.52,3,0,4275,False,True,False,True,False,False,False,True,False
21,Yes,No,Yes,No,0,59841,1,7,70,Offer A,0,0.0,0,30,1,0,1,1,1,1,1,1,0,59.5,4144.8,23.72,0,0.0,4121.08,4,0,4031,True,True,True,False,False,False,True,False,False
56,No,No,No,No,0,59632,0,0,20,No Offer,1,3.8,0,26,0,0,0,0,0,0,0,0,0,70.55,1493.55,17.6,0,76.0,1551.95,3,0,5790,True,True,False,True,False,False,False,True,False
59,No,No,No,No,0,45257,0,0,50,Offer B,1,21.25,1,2,1,0,1,1,1,1,1,1,1,82.5,4179.1,21.35,0,1062.5,5220.25,4,0,5258,False,True,True,False,False,True,False,True,False
46,No,No,Yes,No,0,27023,1,5,25,No Offer,1,6.45,0,19,1,1,1,0,0,0,0,1,1,61.6,1611.0,44.9,0,161.25,1727.35,3,0,3807,True,True,False,False,False,True,False,False,False
58,No,No,No,No,0,60620,0,0,12,No Offer,1,44.78,0,12,0,1,0,0,0,0,0,1,1,49.05,593.05,29.32,0,537.36,1101.09,5,0,4244,True,True,True,False,False,False,False,False,False
29,Yes,No,Yes,No,0,13481,1,4,23,No Offer,1,11.4,0,58,1,1,1,1,0,0,0,1,1,66.25,1533.8,23.92,0,262.2,1772.08,4,0,2072,False,True,True,False,False,True,False,True,False
26,Yes,No,No,No,0,26389,0,0,27,No Offer,1,20.66,0,0,0,0,0,0,0,0,0,0,1,19.4,529.8,0.0,0,557.82,1087.62,5,0,3792,True,False,False,False,True,False,False,False,False
45,No,No,Yes,Yes,2,26032,1,9,26,No Offer,1,43.84,0,0,0,0,0,0,0,0,0,0,1,19.15,515.75,0.0,0,1139.84,1655.59,5,0,4347,True,False,False,False,True,False,True,True,False
58,No,No,No,Yes,1,36944,0,0,2,No Offer,1,21.18,0,0,0,0,0,0,0,0,0,0,0,19.25,48.35,0.0,0,42.36,90.71,3,0,4725,True,False,False,False,True,False,False,True,False
23,Yes,No,Yes,Yes,3,14792,1,10,26,No Offer,1,42.95,0,27,1,1,0,0,0,0,0,1,0,81.95,2070.05,0.0,0,1116.7,3186.75,3,0,2817,False,True,False,True,False,False,False,False,False
40,No,No,Yes,Yes,2,38,1,7,63,Offer B,1,46.9,0,0,0,0,0,0,0,0,0,0,0,20.0,1209.25,0.0,0,2954.7,4163.95,5,0,5975,False,False,False,False,True,False,True,True,False
52,No,No,Yes,Yes,2,44103,1,9,71,Offer A,1,23.34,0,0,0,0,0,0,0,0,0,0,0,19.8,1396.25,0.0,0,1657.14,3053.3900000000003,4,0,5406,True,False,False,False,True,False,True,True,False
19,Yes,No,Yes,Yes,2,7071,1,7,11,No Offer,1,16.71,1,59,1,0,0,0,1,0,0,1,1,65.15,723.35,0.0,0,183.81,907.16,3,0,5942,True,True,True,False,False,False,False,False,False
30,No,No,No,No,0,30476,0,0,13,No Offer,1,37.03,1,52,1,1,1,1,1,1,1,1,0,88.95,1161.75,0.0,0,481.39,1643.14,3,0,5407,False,True,True,False,False,False,True,True,False
